state,district,primary_type,district_delegates,gender,race,age,education,pop
Alaska,At-large,Primary,15,Female,White,65+,Less than college,19772
Alaska,At-large,Primary,15,Male,Black,18-24,College,49
Alaska,At-large,Primary,15,Male,Black,18-24,Less than college,2096
Alaska,At-large,Primary,15,Male,Black,25-34,College,236
Alaska,At-large,Primary,15,Male,Black,25-34,Less than college,2289
Alaska,At-large,Primary,15,Male,Black,35-44,College,268
Alaska,At-large,Primary,15,Male,Black,35-44,Less than college,1930
Alaska,At-large,Primary,15,Male,Black,45-64,College,398
Alaska,At-large,Primary,15,Male,Black,45-64,Less than college,2840
Alaska,At-large,Primary,15,Male,Black,65+,College,125
Alaska,At-large,Primary,15,Male,Black,65+,Less than college,659
Alaska,At-large,Primary,15,Male,Latino,18-24,College,106
Alaska,At-large,Primary,15,Male,Latino,18-24,Less than college,4233
Alaska,At-large,Primary,15,Male,Latino,25-34,College,532
Alaska,At-large,Primary,15,Male,Latino,25-34,Less than college,4748
Alaska,At-large,Primary,15,Male,Latino,35-44,College,426
Alaska,At-large,Primary,15,Male,Latino,35-44,Less than college,2825
Alaska,At-large,Primary,15,Male,Latino,45-64,College,517
Alaska,At-large,Primary,15,Male,Latino,45-64,Less than college,3397
Alaska,At-large,Primary,15,Male,Latino,65+,College,156
Alaska,At-large,Primary,15,Male,Latino,65+,Less than college,755
Alaska,At-large,Primary,15,Male,White,18-24,College,1402
Alaska,At-large,Primary,15,Male,White,18-24,Less than college,21169
Alaska,At-large,Primary,15,Male,White,25-34,College,8683
Alaska,At-large,Primary,15,Male,White,25-34,Less than college,29447
Alaska,At-large,Primary,15,Male,White,35-44,College,8904
Alaska,At-large,Primary,15,Male,White,35-44,Less than college,22393
Alaska,At-large,Primary,15,Male,White,45-64,College,20027
Alaska,At-large,Primary,15,Male,White,45-64,Less than college,49979
Alaska,At-large,Primary,15,Male,White,65+,College,10632
Alaska,At-large,Primary,15,Male,White,65+,Less than college,19578
Arizona,CD01,Primary,5,Female,Black,18-24,College,58
Arizona,CD01,Primary,5,Female,Black,18-24,Less than college,1141
Arizona,CD01,Primary,5,Female,Black,25-34,College,208
Arizona,CD01,Primary,5,Female,Black,25-34,Less than college,751
Arizona,CD01,Primary,5,Female,Black,35-44,College,280
Arizona,CD01,Primary,5,Female,Black,35-44,Less than college,693
Arizona,CD01,Primary,5,Female,Black,45-64,College,379
Arizona,CD01,Primary,5,Female,Black,45-64,Less than college,1222
Arizona,CD01,Primary,5,Female,Black,65+,College,202
Arizona,CD01,Primary,5,Female,Black,65+,Less than college,637
Arizona,CD01,Primary,5,Female,Latino,18-24,College,230
Arizona,CD01,Primary,5,Female,Latino,18-24,Less than college,10340
Arizona,CD01,Primary,5,Female,Latino,25-34,College,1170
Arizona,CD01,Primary,5,Female,Latino,25-34,Less than college,9647
Arizona,CD01,Primary,5,Female,Latino,35-44,College,1600
Arizona,CD01,Primary,5,Female,Latino,35-44,Less than college,9033
Arizona,CD01,Primary,5,Female,Latino,45-64,College,1852
Arizona,CD01,Primary,5,Female,Latino,45-64,Less than college,13599
Arizona,CD01,Primary,5,Female,Latino,65+,College,914
Arizona,CD01,Primary,5,Female,Latino,65+,Less than college,6553
Arizona,CD01,Primary,5,Female,White,18-24,College,1021
Arizona,CD01,Primary,5,Female,White,18-24,Less than college,15254
Arizona,CD01,Primary,5,Female,White,25-34,College,4688
Arizona,CD01,Primary,5,Female,White,25-34,Less than college,12847
Arizona,CD01,Primary,5,Female,White,35-44,College,6346
Arizona,CD01,Primary,5,Female,White,35-44,Less than college,11904
Arizona,CD01,Primary,5,Female,White,45-64,College,14817
Arizona,CD01,Primary,5,Female,White,45-64,Less than college,36158
Arizona,CD01,Primary,5,Female,White,65+,College,14695
Arizona,CD01,Primary,5,Female,White,65+,Less than college,35020
Arizona,CD01,Primary,5,Male,Black,18-24,College,41
Arizona,CD01,Primary,5,Male,Black,18-24,Less than college,1533
Arizona,CD01,Primary,5,Male,Black,25-34,College,176
Arizona,CD01,Primary,5,Male,Black,25-34,Less than college,1274
Arizona,CD01,Primary,5,Male,Black,35-44,College,223
Arizona,CD01,Primary,5,Male,Black,35-44,Less than college,1149
Arizona,CD01,Primary,5,Male,Black,45-64,College,420
Arizona,CD01,Primary,5,Male,Black,45-64,Less than college,1825
Arizona,CD01,Primary,5,Male,Black,65+,College,267
Arizona,CD01,Primary,5,Male,Black,65+,Less than college,670
Arizona,CD01,Primary,5,Male,Latino,18-24,College,112
Arizona,CD01,Primary,5,Male,Latino,18-24,Less than college,10911
Arizona,CD01,Primary,5,Male,Latino,25-34,College,759
Arizona,CD01,Primary,5,Male,Latino,25-34,Less than college,14268
Arizona,CD01,Primary,5,Male,Latino,35-44,College,843
Arizona,CD01,Primary,5,Male,Latino,35-44,Less than college,11245
Arizona,CD01,Primary,5,Male,Latino,45-64,College,1279
Arizona,CD01,Primary,5,Male,Latino,45-64,Less than college,14405
Arizona,CD01,Primary,5,Male,Latino,65+,College,876
Arizona,CD01,Primary,5,Male,Latino,65+,Less than college,5711
Arizona,CD01,Primary,5,Male,White,18-24,College,709
Arizona,CD01,Primary,5,Male,White,18-24,Less than college,15038
Arizona,CD01,Primary,5,Male,White,25-34,College,3851
Arizona,CD01,Primary,5,Male,White,25-34,Less than college,15772
Arizona,CD01,Primary,5,Male,White,35-44,College,5290
Arizona,CD01,Primary,5,Male,White,35-44,Less than college,15371
Arizona,CD01,Primary,5,Male,White,45-64,College,14414
Arizona,CD01,Primary,5,Male,White,45-64,Less than college,35362
Arizona,CD01,Primary,5,Male,White,65+,College,19729
Arizona,CD01,Primary,5,Male,White,65+,Less than college,28033
Arizona,CD02,Primary,6,Female,Black,18-24,College,124
Arizona,CD02,Primary,6,Female,Black,18-24,Less than college,1402
Arizona,CD02,Primary,6,Female,Black,25-34,College,503
Arizona,CD02,Primary,6,Female,Black,25-34,Less than college,1244
Arizona,CD02,Primary,6,Female,Black,35-44,College,466
Arizona,CD02,Primary,6,Female,Black,35-44,Less than college,1048
Arizona,CD02,Primary,6,Female,Black,45-64,College,827
Arizona,CD02,Primary,6,Female,Black,45-64,Less than college,2096
Arizona,CD02,Primary,6,Female,Black,65+,College,342
Arizona,CD02,Primary,6,Female,Black,65+,Less than college,998
Arizona,CD02,Primary,6,Female,Latino,18-24,College,711
Arizona,CD02,Primary,6,Female,Latino,18-24,Less than college,12039
Arizona,CD02,Primary,6,Female,Latino,25-34,College,3313
Arizona,CD02,Primary,6,Female,Latino,25-34,Less than college,12291
Arizona,CD02,Primary,6,Female,Latino,35-44,College,2941
Arizona,CD02,Primary,6,Female,Latino,35-44,Less than college,9911
Arizona,CD02,Primary,6,Female,Latino,45-64,College,4395
Arizona,CD02,Primary,6,Female,Latino,45-64,Less than college,16672
Arizona,CD02,Primary,6,Female,Latino,65+,College,1855
Arizona,CD02,Primary,6,Female,Latino,65+,Less than college,8113
Arizona,CD02,Primary,6,Female,White,18-24,College,2087
Arizona,CD02,Primary,6,Female,White,18-24,Less than college,14364
Arizona,CD02,Primary,6,Female,White,25-34,College,8917
Arizona,CD02,Primary,6,Female,White,25-34,Less than college,13445
Arizona,CD02,Primary,6,Female,White,35-44,College,9253
Arizona,CD02,Primary,6,Female,White,35-44,Less than college,12677
Arizona,CD02,Primary,6,Female,White,45-64,College,25125
Arizona,CD02,Primary,6,Female,White,45-64,Less than college,38740
Arizona,CD02,Primary,6,Female,White,65+,College,24046
Arizona,CD02,Primary,6,Female,White,65+,Less than college,42756
Arizona,CD02,Primary,6,Male,Black,18-24,College,97
Arizona,CD02,Primary,6,Male,Black,18-24,Less than college,2278
Arizona,CD02,Primary,6,Male,Black,25-34,College,514
Arizona,CD02,Primary,6,Male,Black,25-34,Less than college,2376
Arizona,CD02,Primary,6,Male,Black,35-44,College,492
Arizona,CD02,Primary,6,Male,Black,35-44,Less than college,1825
Arizona,CD02,Primary,6,Male,Black,45-64,College,825
Arizona,CD02,Primary,6,Male,Black,45-64,Less than college,2805
Arizona,CD02,Primary,6,Male,Black,65+,College,467
Arizona,CD02,Primary,6,Male,Black,65+,Less than college,1012
Arizona,CD02,Primary,6,Male,Latino,18-24,College,411
Arizona,CD02,Primary,6,Male,Latino,18-24,Less than college,13360
Arizona,CD02,Primary,6,Male,Latino,25-34,College,2232
Arizona,CD02,Primary,6,Male,Latino,25-34,Less than college,14236
Arizona,CD02,Primary,6,Male,Latino,35-44,College,2154
Arizona,CD02,Primary,6,Male,Latino,35-44,Less than college,11014
Arizona,CD02,Primary,6,Male,Latino,45-64,College,3272
Arizona,CD02,Primary,6,Male,Latino,45-64,Less than college,15351
Arizona,CD02,Primary,6,Male,Latino,65+,College,1945
Arizona,CD02,Primary,6,Male,Latino,65+,Less than college,5823
Arizona,CD02,Primary,6,Male,White,18-24,College,1478
Arizona,CD02,Primary,6,Male,White,18-24,Less than college,16299
Arizona,CD02,Primary,6,Male,White,25-34,College,8181
Arizona,CD02,Primary,6,Male,White,25-34,Less than college,17686
Arizona,CD02,Primary,6,Male,White,35-44,College,8186
Arizona,CD02,Primary,6,Male,White,35-44,Less than college,14188
Arizona,CD02,Primary,6,Male,White,45-64,College,23087
Arizona,CD02,Primary,6,Male,White,45-64,Less than college,36724
Arizona,CD02,Primary,6,Male,White,65+,College,27984
Arizona,CD02,Primary,6,Male,White,65+,Less than college,28401
Arizona,CD03,Primary,5,Female,Black,18-24,College,184
Arizona,CD03,Primary,5,Female,Black,18-24,Less than college,1752
Arizona,CD03,Primary,5,Female,Black,25-34,College,936
Arizona,CD03,Primary,5,Female,Black,25-34,Less than college,2146
Arizona,CD03,Primary,5,Female,Black,35-44,College,695
Arizona,CD03,Primary,5,Female,Black,35-44,Less than college,1608
Arizona,CD03,Primary,5,Female,Black,45-64,College,998
Arizona,CD03,Primary,5,Female,Black,45-64,Less than college,2910
Arizona,CD03,Primary,5,Female,Black,65+,College,439
Arizona,CD03,Primary,5,Female,Black,65+,Less than college,1408
Arizona,CD03,Primary,5,Female,Latino,18-24,College,971
Arizona,CD03,Primary,5,Female,Latino,18-24,Less than college,30168
Arizona,CD03,Primary,5,Female,Latino,25-34,College,3956
Arizona,CD03,Primary,5,Female,Latino,25-34,Less than college,29576
Arizona,CD03,Primary,5,Female,Latino,35-44,College,3830
Arizona,CD03,Primary,5,Female,Latino,35-44,Less than college,28892
Arizona,CD03,Primary,5,Female,Latino,45-64,College,4514
Arizona,CD03,Primary,5,Female,Latino,45-64,Less than college,42964
Arizona,CD03,Primary,5,Female,Latino,65+,College,1853
Arizona,CD03,Primary,5,Female,Latino,65+,Less than college,19363
Arizona,CD03,Primary,5,Female,White,18-24,College,1181
Arizona,CD03,Primary,5,Female,White,18-24,Less than college,10856
Arizona,CD03,Primary,5,Female,White,25-34,College,3694
Arizona,CD03,Primary,5,Female,White,25-34,Less than college,8175
Arizona,CD03,Primary,5,Female,White,35-44,College,3326
Arizona,CD03,Primary,5,Female,White,35-44,Less than college,7426
Arizona,CD03,Primary,5,Female,White,45-64,College,7323
Arizona,CD03,Primary,5,Female,White,45-64,Less than college,20626
Arizona,CD03,Primary,5,Female,White,65+,College,5231
Arizona,CD03,Primary,5,Female,White,65+,Less than college,16175
Arizona,CD03,Primary,5,Male,Black,18-24,College,153
Arizona,CD03,Primary,5,Male,Black,18-24,Less than college,2581
Arizona,CD03,Primary,5,Male,Black,25-34,College,630
Arizona,CD03,Primary,5,Male,Black,25-34,Less than college,2880
Arizona,CD03,Primary,5,Male,Black,35-44,College,442
Arizona,CD03,Primary,5,Male,Black,35-44,Less than college,2023
Arizona,CD03,Primary,5,Male,Black,45-64,College,826
Arizona,CD03,Primary,5,Male,Black,45-64,Less than college,3527
Arizona,CD03,Primary,5,Male,Black,65+,College,345
Arizona,CD03,Primary,5,Male,Black,65+,Less than college,1095
Arizona,CD03,Primary,5,Male,Latino,18-24,College,756
Arizona,CD03,Primary,5,Male,Latino,18-24,Less than college,32284
Arizona,CD03,Primary,5,Male,Latino,25-34,College,2855
Arizona,CD03,Primary,5,Male,Latino,25-34,Less than college,32987
Arizona,CD03,Primary,5,Male,Latino,35-44,College,2435
Arizona,CD03,Primary,5,Male,Latino,35-44,Less than college,28186
Arizona,CD03,Primary,5,Male,Latino,45-64,College,3689
Arizona,CD03,Primary,5,Male,Latino,45-64,Less than college,39782
Arizona,CD03,Primary,5,Male,Latino,65+,College,1792
Arizona,CD03,Primary,5,Male,Latino,65+,Less than college,14366
Arizona,CD03,Primary,5,Male,White,18-24,College,1078
Arizona,CD03,Primary,5,Male,White,18-24,Less than college,12827
Arizona,CD03,Primary,5,Male,White,25-34,College,3368
Arizona,CD03,Primary,5,Male,White,25-34,Less than college,10851
Arizona,CD03,Primary,5,Male,White,35-44,College,3106
Arizona,CD03,Primary,5,Male,White,35-44,Less than college,10021
Arizona,CD03,Primary,5,Male,White,45-64,College,7263
Arizona,CD03,Primary,5,Male,White,45-64,Less than college,21834
Arizona,CD03,Primary,5,Male,White,65+,College,6239
Arizona,CD03,Primary,5,Male,White,65+,Less than college,13942
Arizona,CD04,Primary,3,Female,Black,18-24,College,21
Arizona,CD04,Primary,3,Female,Black,18-24,Less than college,433
Arizona,CD04,Primary,3,Female,Black,25-34,College,193
Arizona,CD04,Primary,3,Female,Black,25-34,Less than college,799
Arizona,CD04,Primary,3,Female,Black,35-44,College,148
Arizona,CD04,Primary,3,Female,Black,35-44,Less than college,553
Arizona,CD04,Primary,3,Female,Black,45-64,College,263
Arizona,CD04,Primary,3,Female,Black,45-64,Less than college,1183
Arizona,CD04,Primary,3,Female,Black,65+,College,128
Arizona,CD04,Primary,3,Female,Black,65+,Less than college,711
Arizona,CD04,Primary,3,Female,Latino,18-24,College,234
Arizona,CD04,Primary,3,Female,Latino,18-24,Less than college,7445
Arizona,CD04,Primary,3,Female,Latino,25-34,College,1281
Arizona,CD04,Primary,3,Female,Latino,25-34,Less than college,8274
Arizona,CD04,Primary,3,Female,Latino,35-44,College,1319
Arizona,CD04,Primary,3,Female,Latino,35-44,Less than college,7688
Arizona,CD04,Primary,3,Female,Latino,45-64,College,1704
Arizona,CD04,Primary,3,Female,Latino,45-64,Less than college,11914
Arizona,CD04,Primary,3,Female,Latino,65+,College,701
Arizona,CD04,Primary,3,Female,Latino,65+,Less than college,6050
Arizona,CD04,Primary,3,Female,White,18-24,College,773
Arizona,CD04,Primary,3,Female,White,18-24,Less than college,13044
Arizona,CD04,Primary,3,Female,White,25-34,College,5576
Arizona,CD04,Primary,3,Female,White,25-34,Less than college,19137
Arizona,CD04,Primary,3,Female,White,35-44,College,6262
Arizona,CD04,Primary,3,Female,White,35-44,Less than college,19388
Arizona,CD04,Primary,3,Female,White,45-64,College,17614
Arizona,CD04,Primary,3,Female,White,45-64,Less than college,65418
Arizona,CD04,Primary,3,Female,White,65+,College,17049
Arizona,CD04,Primary,3,Female,White,65+,Less than college,78182
Arizona,CD04,Primary,3,Male,Black,18-24,College,27
Arizona,CD04,Primary,3,Male,Black,18-24,Less than college,967
Arizona,CD04,Primary,3,Male,Black,25-34,College,214
Arizona,CD04,Primary,3,Male,Black,25-34,Less than college,1387
Arizona,CD04,Primary,3,Male,Black,35-44,College,260
Arizona,CD04,Primary,3,Male,Black,35-44,Less than college,1125
Arizona,CD04,Primary,3,Male,Black,45-64,College,418
Arizona,CD04,Primary,3,Male,Black,45-64,Less than college,1729
Arizona,CD04,Primary,3,Male,Black,65+,College,189
Arizona,CD04,Primary,3,Male,Black,65+,Less than college,552
Arizona,CD04,Primary,3,Male,Latino,18-24,College,108
Arizona,CD04,Primary,3,Male,Latino,18-24,Less than college,10581
Arizona,CD04,Primary,3,Male,Latino,25-34,College,749
Arizona,CD04,Primary,3,Male,Latino,25-34,Less than college,13184
Arizona,CD04,Primary,3,Male,Latino,35-44,College,887
Arizona,CD04,Primary,3,Male,Latino,35-44,Less than college,10390
Arizona,CD04,Primary,3,Male,Latino,45-64,College,1156
Arizona,CD04,Primary,3,Male,Latino,45-64,Less than college,12953
Arizona,CD04,Primary,3,Male,Latino,65+,College,635
Arizona,CD04,Primary,3,Male,Latino,65+,Less than college,5036
Arizona,CD04,Primary,3,Male,White,18-24,College,479
Arizona,CD04,Primary,3,Male,White,18-24,Less than college,16586
Arizona,CD04,Primary,3,Male,White,25-34,College,3499
Arizona,CD04,Primary,3,Male,White,25-34,Less than college,21799
Arizona,CD04,Primary,3,Male,White,35-44,College,5154
Arizona,CD04,Primary,3,Male,White,35-44,Less than college,21378
Arizona,CD04,Primary,3,Male,White,45-64,College,15183
Arizona,CD04,Primary,3,Male,White,45-64,Less than college,60270
Arizona,CD04,Primary,3,Male,White,65+,College,24269
Arizona,CD04,Primary,3,Male,White,65+,Less than college,68204
Arizona,CD05,Primary,5,Female,Black,18-24,College,113
Arizona,CD05,Primary,5,Female,Black,18-24,Less than college,818
Arizona,CD05,Primary,5,Female,Black,25-34,College,742
Arizona,CD05,Primary,5,Female,Black,25-34,Less than college,989
Arizona,CD05,Primary,5,Female,Black,35-44,College,989
Arizona,CD05,Primary,5,Female,Black,35-44,Less than college,1094
Arizona,CD05,Primary,5,Female,Black,45-64,College,992
Arizona,CD05,Primary,5,Female,Black,45-64,Less than college,1700
Arizona,CD05,Primary,5,Female,Black,65+,College,324
Arizona,CD05,Primary,5,Female,Black,65+,Less than college,996
Arizona,CD05,Primary,5,Female,Latino,18-24,College,519
Arizona,CD05,Primary,5,Female,Latino,18-24,Less than college,7345
Arizona,CD05,Primary,5,Female,Latino,25-34,College,3041
Arizona,CD05,Primary,5,Female,Latino,25-34,Less than college,7896
Arizona,CD05,Primary,5,Female,Latino,35-44,College,3419
Arizona,CD05,Primary,5,Female,Latino,35-44,Less than college,7368
Arizona,CD05,Primary,5,Female,Latino,45-64,College,3151
Arizona,CD05,Primary,5,Female,Latino,45-64,Less than college,10512
Arizona,CD05,Primary,5,Female,Latino,65+,College,704
Arizona,CD05,Primary,5,Female,Latino,65+,Less than college,4211
Arizona,CD05,Primary,5,Female,White,18-24,College,2114
Arizona,CD05,Primary,5,Female,White,18-24,Less than college,15846
Arizona,CD05,Primary,5,Female,White,25-34,College,13456
Arizona,CD05,Primary,5,Female,White,25-34,Less than college,18509
Arizona,CD05,Primary,5,Female,White,35-44,College,17189
Arizona,CD05,Primary,5,Female,White,35-44,Less than college,19626
Arizona,CD05,Primary,5,Female,White,45-64,College,27545
Arizona,CD05,Primary,5,Female,White,45-64,Less than college,48675
Arizona,CD05,Primary,5,Female,White,65+,College,15081
Arizona,CD05,Primary,5,Female,White,65+,Less than college,47821
Arizona,CD05,Primary,5,Male,Black,18-24,College,91
Arizona,CD05,Primary,5,Male,Black,18-24,Less than college,1307
Arizona,CD05,Primary,5,Male,Black,25-34,College,599
Arizona,CD05,Primary,5,Male,Black,25-34,Less than college,1204
Arizona,CD05,Primary,5,Male,Black,35-44,College,846
Arizona,CD05,Primary,5,Male,Black,35-44,Less than college,1196
Arizona,CD05,Primary,5,Male,Black,45-64,College,1234
Arizona,CD05,Primary,5,Male,Black,45-64,Less than college,2029
Arizona,CD05,Primary,5,Male,Black,65+,College,413
