candidate,state,total_votes,demo_group,demo,group_pct,cand_pct
klobuchar,New Hampshire,298523,priority,Can beat Trump,0.63,0.21
sanders,New Hampshire,298523,priority,Can beat Trump,0.63,0.21
steyer,New Hampshire,298523,priority,Can beat Trump,0.63,0.04
warren,New Hampshire,298523,priority,Can beat Trump,0.63,0.11
yang,New Hampshire,298523,priority,Can beat Trump,0.63,0.02
biden,New Hampshire,298523,urbanicity,Urban,0.1,0.11
bloomberg,New Hampshire,298523,urbanicity,Urban,0.1,0
buttigieg,New Hampshire,298523,urbanicity,Urban,0.1,0.16
klobuchar,New Hampshire,298523,urbanicity,Urban,0.1,0.13
sanders,New Hampshire,298523,urbanicity,Urban,0.1,0.38
steyer,New Hampshire,298523,urbanicity,Urban,0.1,0.03
warren,New Hampshire,298523,urbanicity,Urban,0.1,0.06
yang,New Hampshire,298523,urbanicity,Urban,0.1,0.05
biden,New Hampshire,298523,urbanicity,Suburban,0.61,0.07
bloomberg,New Hampshire,298523,urbanicity,Suburban,0.61,0
buttigieg,New Hampshire,298523,urbanicity,Suburban,0.61,0.26
klobuchar,New Hampshire,298523,urbanicity,Suburban,0.61,0.21
sanders,New Hampshire,298523,urbanicity,Suburban,0.61,0.25
steyer,New Hampshire,298523,urbanicity,Suburban,0.61,0.04
warren,New Hampshire,298523,urbanicity,Suburban,0.61,0.09
yang,New Hampshire,298523,urbanicity,Suburban,0.61,0.03
biden,New Hampshire,298523,urbanicity,Rural,0.29,0.09
bloomberg,New Hampshire,298523,urbanicity,Rural,0.29,0
buttigieg,New Hampshire,298523,urbanicity,Rural,0.29,0.23
klobuchar,New Hampshire,298523,urbanicity,Rural,0.29,0.21
sanders,New Hampshire,298523,urbanicity,Rural,0.29,0.26
steyer,New Hampshire,298523,urbanicity,Rural,0.29,0.02
warren,New Hampshire,298523,urbanicity,Rural,0.29,0.1
yang,New Hampshire,298523,urbanicity,Rural,0.29,0.02
biden,Nevada,104883,gender,Male,0.46,0.18
bloomberg,Nevada,104883,gender,Male,0.46,0
buttigieg,Nevada,104883,gender,Male,0.46,0.16
klobuchar,Nevada,104883,gender,Male,0.46,0.09
sanders,Nevada,104883,gender,Male,0.46,0.38
steyer,Nevada,104883,gender,Male,0.46,0.08
warren,Nevada,104883,gender,Male,0.46,0.1
yang,Nevada,104883,gender,Male,0.46,0
biden,Nevada,104883,gender,Female,0.54,0.17
bloomberg,Nevada,104883,gender,Female,0.54,0
buttigieg,Nevada,104883,gender,Female,0.54,0.15
klobuchar,Nevada,104883,gender,Female,0.54,0.11
sanders,Nevada,104883,gender,Female,0.54,0.3
steyer,Nevada,104883,gender,Female,0.54,0.1
warren,Nevada,104883,gender,Female,0.54,0.15
yang,Nevada,104883,gender,Female,0.54,0
biden,Nevada,104883,race,White,0.65,0.15
bloomberg,Nevada,104883,race,White,0.65,0
buttigieg,Nevada,104883,race,White,0.65,0.19
klobuchar,Nevada,104883,race,White,0.65,0.13
sanders,Nevada,104883,race,White,0.65,0.29
steyer,Nevada,104883,race,White,0.65,0.08
warren,Nevada,104883,race,White,0.65,0.15
yang,Nevada,104883,race,White,0.65,0
biden,Nevada,104883,race,Black,0.11,0.38
bloomberg,Nevada,104883,race,Black,0.11,0
buttigieg,Nevada,104883,race,Black,0.11,0.02
klobuchar,Nevada,104883,race,Black,0.11,0.02
sanders,Nevada,104883,race,Black,0.11,0.28
steyer,Nevada,104883,race,Black,0.11,0.17
warren,Nevada,104883,race,Black,0.11,0.11
yang,Nevada,104883,race,Black,0.11,0
biden,Nevada,104883,race,Latino,0.17,0.17
bloomberg,Nevada,104883,race,Latino,0.17,0
buttigieg,Nevada,104883,race,Latino,0.17,0.11
klobuchar,Nevada,104883,race,Latino,0.17,0.04
sanders,Nevada,104883,race,Latino,0.17,0.5
steyer,Nevada,104883,race,Latino,0.17,0.09
warren,Nevada,104883,race,Latino,0.17,0.07
yang,Nevada,104883,race,Latino,0.17,0
biden,Nevada,104883,race,All nonwhite,0.35,0.23
bloomberg,Nevada,104883,race,All nonwhite,0.35,0
buttigieg,Nevada,104883,race,All nonwhite,0.35,0.08
klobuchar,Nevada,104883,race,All nonwhite,0.35,0.04
sanders,Nevada,104883,race,All nonwhite,0.35,0.42
steyer,Nevada,104883,race,All nonwhite,0.35,0.12
warren,Nevada,104883,race,All nonwhite,0.35,0.09
yang,Nevada,104883,race,All nonwhite,0.35,0
biden,Nevada,104883,age,17-29,0.17,0.1
bloomberg,Nevada,104883,age,17-29,0.17,0
buttigieg,Nevada,104883,age,17-29,0.17,0.11
klobuchar,Nevada,104883,age,17-29,0.17,0.02
sanders,Nevada,104883,age,17-29,0.17,0.65
steyer,Nevada,104883,age,17-29,0.17,0.03
warren,Nevada,104883,age,17-29,0.17,0.08
yang,Nevada,104883,age,17-29,0.17,0
biden,Nevada,104883,age,30-44,0.2,0.07
bloomberg,Nevada,104883,age,30-44,0.2,0
buttigieg,Nevada,104883,age,30-44,0.2,0.15
klobuchar,Nevada,104883,age,30-44,0.2,0.05
sanders,Nevada,104883,age,30-44,0.2,0.49
steyer,Nevada,104883,age,30-44,0.2,0.04
warren,Nevada,104883,age,30-44,0.2,0.17
yang,Nevada,104883,age,30-44,0.2,0
biden,Nevada,104883,age,45-64,0.35,0.18
bloomberg,Nevada,104883,age,45-64,0.35,0
buttigieg,Nevada,104883,age,45-64,0.35,0.18
klobuchar,Nevada,104883,age,45-64,0.35,0.11
sanders,Nevada,104883,age,45-64,0.35,0.27
steyer,Nevada,104883,age,45-64,0.35,0.1
warren,Nevada,104883,age,45-64,0.35,0.14
yang,Nevada,104883,age,45-64,0.35,0
biden,Nevada,104883,age,65+,0.28,0.29
bloomberg,Nevada,104883,age,65+,0.28,0
buttigieg,Nevada,104883,age,65+,0.28,0.15
klobuchar,Nevada,104883,age,65+,0.28,0.17
sanders,Nevada,104883,age,65+,0.28,0.12
steyer,Nevada,104883,age,65+,0.28,0.14
warren,Nevada,104883,age,65+,0.28,0.11
yang,Nevada,104883,age,65+,0.28,0
biden,Nevada,104883,education,College,0.51,0.17
bloomberg,Nevada,104883,education,College,0.51,0
buttigieg,Nevada,104883,education,College,0.51,0.17
klobuchar,Nevada,104883,education,College,0.51,0.13
sanders,Nevada,104883,education,College,0.51,0.28
steyer,Nevada,104883,education,College,0.51,0.07
warren,Nevada,104883,education,College,0.51,0.16
yang,Nevada,104883,education,College,0.51,0
biden,Nevada,104883,education,No college,0.49,0.18
bloomberg,Nevada,104883,education,No college,0.49,0
buttigieg,Nevada,104883,education,No college,0.49,0.13
klobuchar,Nevada,104883,education,No college,0.49,0.07
sanders,Nevada,104883,education,No college,0.49,0.4
steyer,Nevada,104883,education,No college,0.49,0.11
warren,Nevada,104883,education,No college,0.49,0.09
yang,Nevada,104883,education,No college,0.49,0
biden,Nevada,104883,education_race,College / white,0.37,0.15
bloomberg,Nevada,104883,education_race,College / white,0.37,0
buttigieg,Nevada,104883,education_race,College / white,0.37,0.21
klobuchar,Nevada,104883,education_race,College / white,0.37,0.15
sanders,Nevada,104883,education_race,College / white,0.37,0.24
steyer,Nevada,104883,education_race,College / white,0.37,0.06
warren,Nevada,104883,education_race,College / white,0.37,0.16
yang,Nevada,104883,education_race,College / white,0.37,0
biden,Nevada,104883,education_race,No college / white,0.28,0.14
bloomberg,Nevada,104883,education_race,No college / white,0.28,0
buttigieg,Nevada,104883,education_race,No college / white,0.28,0.18
klobuchar,Nevada,104883,education_race,No college / white,0.28,0.1
sanders,Nevada,104883,education_race,No college / white,0.28,0.35
steyer,Nevada,104883,education_race,No college / white,0.28,0.09
warren,Nevada,104883,education_race,No college / white,0.28,0.12
yang,Nevada,104883,education_race,No college / white,0.28,0
biden,Nevada,104883,education_race,College / nonwhite,0.14,0.22
bloomberg,Nevada,104883,education_race,College / nonwhite,0.14,0
buttigieg,Nevada,104883,education_race,College / nonwhite,0.14,0.09
klobuchar,Nevada,104883,education_race,College / nonwhite,0.14,0.06
sanders,Nevada,104883,education_race,College / nonwhite,0.14,0.36
steyer,Nevada,104883,education_race,College / nonwhite,0.14,0.1
warren,Nevada,104883,education_race,College / nonwhite,0.14,0.14
yang,Nevada,104883,education_race,College / nonwhite,0.14,0
biden,Nevada,104883,education_race,No college / nonwhite,0.2,0.23
bloomberg,Nevada,104883,education_race,No college / nonwhite,0.2,0
buttigieg,Nevada,104883,education_race,No college / nonwhite,0.2,0.07
klobuchar,Nevada,104883,education_race,No college / nonwhite,0.2,0.03
sanders,Nevada,104883,education_race,No college / nonwhite,0.2,0.47
steyer,Nevada,104883,education_race,No college / nonwhite,0.2,0.13
warren,Nevada,104883,education_race,No college / nonwhite,0.2,0.06
yang,Nevada,104883,education_race,No college / nonwhite,0.2,0
biden,Nevada,104883,education_race_gender,College / white / female,0.2,0.14
bloomberg,Nevada,104883,education_race_gender,College / white / female,0.2,0
buttigieg,Nevada,104883,education_race_gender,College / white / female,0.2,0.17
klobuchar,Nevada,104883,education_race_gender,College / white / female,0.2,0.16
sanders,Nevada,104883,education_race_gender,College / white / female,0.2,0.24
steyer,Nevada,104883,education_race_gender,College / white / female,0.2,0.07
warren,Nevada,104883,education_race_gender,College / white / female,0.2,0.19
yang,Nevada,104883,education_race_gender,College / white / female,0.2,0
biden,Nevada,104883,education_race_gender,No college / white / female,0.15,0.15
bloomberg,Nevada,104883,education_race_gender,No college / white / female,0.15,0
buttigieg,Nevada,104883,education_race_gender,No college / white / female,0.15,0.19
klobuchar,Nevada,104883,education_race_gender,No college / white / female,0.15,0.11
sanders,Nevada,104883,education_race_gender,No college / white / female,0.15,0.27
steyer,Nevada,104883,education_race_gender,No college / white / female,0.15,0.11
warren,Nevada,104883,education_race_gender,No college / white / female,0.15,0.16
yang,Nevada,104883,education_race_gender,No college / white / female,0.15,0
biden,Nevada,104883,education_race_gender,College / white / male,0.17,0.17
bloomberg,Nevada,104883,education_race_gender,College / white / male,0.17,0
buttigieg,Nevada,104883,education_race_gender,College / white / male,0.17,0.24
klobuchar,Nevada,104883,education_race_gender,College / white / male,0.17,0.14
sanders,Nevada,104883,education_race_gender,College / white / male,0.17,0.25
steyer,Nevada,104883,education_race_gender,College / white / male,0.17,0.05
warren,Nevada,104883,education_race_gender,College / white / male,0.17,0.13
yang,Nevada,104883,education_race_gender,College / white / male,0.17,0
biden,Nevada,104883,education_race_gender,No college / white / male,0.14,0.13
bloomberg,Nevada,104883,education_race_gender,No college / white / male,0.14,0
buttigieg,Nevada,104883,education_race_gender,No college / white / male,0.14,0.16
klobuchar,Nevada,104883,education_race_gender,No college / white / male,0.14,0.1
sanders,Nevada,104883,education_race_gender,No college / white / male,0.14,0.44
steyer,Nevada,104883,education_race_gender,No college / white / male,0.14,0.07
warren,Nevada,104883,education_race_gender,No college / white / male,0.14,0.08
yang,Nevada,104883,education_race_gender,No college / white / male,0.14,0
biden,Nevada,104883,ideology,Very liberal,0.31,0.12
bloomberg,Nevada,104883,ideology,Very liberal,0.31,0
buttigieg,Nevada,104883,ideology,Very liberal,0.31,0.08
klobuchar,Nevada,104883,ideology,Very liberal,0.31,0.05
sanders,Nevada,104883,ideology,Very liberal,0.31,0.5
steyer,Nevada,104883,ideology,Very liberal,0.31,0.06
warren,Nevada,104883,ideology,Very liberal,0.31,0.17
yang,Nevada,104883,ideology,Very liberal,0.31,0
biden,Nevada,104883,ideology,Somewhat liberal,0.36,0.15
bloomberg,Nevada,104883,ideology,Somewhat liberal,0.36,0
buttigieg,Nevada,104883,ideology,Somewhat liberal,0.36,0.18
klobuchar,Nevada,104883,ideology,Somewhat liberal,0.36,0.12
sanders,Nevada,104883,ideology,Somewhat liberal,0.36,0.29
steyer,Nevada,104883,ideology,Somewhat liberal,0.36,0.09
warren,Nevada,104883,ideology,Somewhat liberal,0.36,0.15
yang,Nevada,104883,ideology,Somewhat liberal,0.36,0
biden,Nevada,104883,ideology,Moderate/conservative,0.33,0.25
bloomberg,Nevada,104883,ideology,Moderate/conservative,0.33,0
buttigieg,Nevada,104883,ideology,Moderate/conservative,0.33,0.19
klobuchar,Nevada,104883,ideology,Moderate/conservative,0.33,0.13
sanders,Nevada,104883,ideology,Moderate/conservative,0.33,0.23
steyer,Nevada,104883,ideology,Moderate/conservative,0.33,0.12
warren,Nevada,104883,ideology,Moderate/conservative,0.33,0.06
yang,Nevada,104883,ideology,Moderate/conservative,0.33,0
biden,Nevada,104883,prior_primary,Voted before,0.5,0.21
bloomberg,Nevada,104883,prior_primary,Voted before,0.5,0
buttigieg,Nevada,104883,prior_primary,Voted before,0.5,0.14
klobuchar,Nevada,104883,prior_primary,Voted before,0.5,0.12
sanders,Nevada,104883,prior_primary,Voted before,0.5,0.29
steyer,Nevada,104883,prior_primary,Voted before,0.5,0.08
warren,Nevada,104883,prior_primary,Voted before,0.5,0.14
yang,Nevada,104883,prior_primary,Voted before,0.5,0
biden,Nevada,104883,prior_primary,First-time,0.5,0.14
bloomberg,Nevada,104883,prior_primary,First-time,0.5,0
buttigieg,Nevada,104883,prior_primary,First-time,0.5,0.17
klobuchar,Nevada,104883,prior_primary,First-time,0.5,0.08
sanders,Nevada,104883,prior_primary,First-time,0.5,0.38
steyer,Nevada,104883,prior_primary,First-time,0.5,0.1
warren,Nevada,104883,prior_primary,First-time,0.5,0.11
yang,Nevada,104883,prior_primary,First-time,0.5,0
biden,Nevada,104883,mfa,Support,0.62,0.1
bloomberg,Nevada,104883,mfa,Support,0.62,0
buttigieg,Nevada,104883,mfa,Support,0.62,0.11
klobuchar,Nevada,104883,mfa,Support,0.62,0.06
sanders,Nevada,104883,mfa,Support,0.62,0.48
steyer,Nevada,104883,mfa,Support,0.62,0.08
warren,Nevada,104883,mfa,Support,0.62,0.16
yang,Nevada,104883,mfa,Support,0.62,0
biden,Nevada,104883,mfa,Oppose,0.35,0.29
bloomberg,Nevada,104883,mfa,Oppose,0.35,0
buttigieg,Nevada,104883,mfa,Oppose,0.35,0.24
klobuchar,Nevada,104883,mfa,Oppose,0.35,0.17
sanders,Nevada,104883,mfa,Oppose,0.35,0.09
steyer,Nevada,104883,mfa,Oppose,0.35,0.11
warren,Nevada,104883,mfa,Oppose,0.35,0.07
yang,Nevada,104883,mfa,Oppose,0.35,0
biden,Nevada,104883,priority,Agrees on issues,0.32,0.1
bloomberg,Nevada,104883,priority,Agrees on issues,0.32,0
buttigieg,Nevada,104883,priority,Agrees on issues,0.32,0.11
klobuchar,Nevada,104883,priority,Agrees on issues,0.32,0.04
sanders,Nevada,104883,priority,Agrees on issues,0.32,0.54
steyer,Nevada,104883,priority,Agrees on issues,0.32,0.05
warren,Nevada,104883,priority,Agrees on issues,0.32,0.13
yang,Nevada,104883,priority,Agrees on issues,0.32,0
biden,Nevada,104883,priority,Can beat Trump,0.66,0.21
bloomberg,Nevada,104883,priority,Can beat Trump,0.66,0
buttigieg,Nevada,104883,priority,Can beat Trump,0.66,0.18
klobuchar,Nevada,104883,priority,Can beat Trump,0.66,0.13
sanders,Nevada,104883,priority,Can beat Trump,0.66,0.24
steyer,Nevada,104883,priority,Can beat Trump,0.66,0.11
warren,Nevada,104883,priority,Can beat Trump,0.66,0.12
yang,Nevada,104883,priority,Can beat Trump,0.66,0.04
biden,Nevada,104883,urbanicity,Urban,0.7,0.2
bloomberg,Nevada,104883,urbanicity,Urban,0.7,0
buttigieg,Nevada,104883,urbanicity,Urban,0.7,0.14
klobuchar,Nevada,104883,urbanicity,Urban,0.7,0.08
sanders,Nevada,104883,urbanicity,Urban,0.7,0.35
steyer,Nevada,104883,urbanicity,Urban,0.7,0.1
warren,Nevada,104883,urbanicity,Urban,0.7,0.12
yang,Nevada,104883,urbanicity,Urban,0.7,0
biden,Nevada,104883,urbanicity,Suburban,0.21,0.12
bloomberg,Nevada,104883,urbanicity,Suburban,0.21,0
buttigieg,Nevada,104883,urbanicity,Suburban,0.21,0.18
klobuchar,Nevada,104883,urbanicity,Suburban,0.21,0.13
sanders,Nevada,104883,urbanicity,Suburban,0.21,0.33
steyer,Nevada,104883,urbanicity,Suburban,0.21,0.07
warren,Nevada,104883,urbanicity,Suburban,0.21,0.15
yang,Nevada,104883,urbanicity,Suburban,0.21,0
biden,Nevada,104883,urbanicity,Rural,0.1,0.14
bloomberg,Nevada,104883,urbanicity,Rural,0.1,0
buttigieg,Nevada,104883,urbanicity,Rural,0.1,0.21
klobuchar,Nevada,104883,urbanicity,Rural,0.1,0.17
sanders,Nevada,104883,urbanicity,Rural,0.1,0.25
steyer,Nevada,104883,urbanicity,Rural,0.1,0.08
warren,Nevada,104883,urbanicity,Rural,0.1,0.12
yang,Nevada,104883,urbanicity,Rural,0.1,0
biden,South Carolina,538259,gender,Male,0.41,0.48
bloomberg,South Carolina,538259,gender,Male,0.41,0
buttigieg,South Carolina,538259,gender,Male,0.41,0.08
klobuchar,South Carolina,538259,gender,Male,0.41,0.02
sanders,South Carolina,538259,gender,Male,0.41,0.24
steyer,South Carolina,538259,gender,Male,0.41,0.1
warren,South Carolina,538259,gender,Male,0.41,0.05
yang,South Carolina,538259,gender,Male,0.41,0
biden,South Carolina,538259,gender,Female,0.59,0.49
bloomberg,South Carolina,538259,gender,Female,0.59,0
buttigieg,South Carolina,538259,gender,Female,0.59,0.08
klobuchar,South Carolina,538259,gender,Female,0.59,0.04
sanders,South Carolina,538259,gender,Female,0.59,0.17
steyer,South Carolina,538259,gender,Female,0.59,0.12
warren,South Carolina,538259,gender,Female,0.59,0.08
yang,South Carolina,538259,gender,Female,0.59,0
biden,South Carolina,538259,race,White,0.4,0.33
bloomberg,South Carolina,538259,race,White,0.4,0
buttigieg,South Carolina,538259,race,White,0.4,0.16
klobuchar,South Carolina,538259,race,White,0.4,0.07
sanders,South Carolina,538259,race,White,0.4,0.23
steyer,South Carolina,538259,race,White,0.4,0.1
warren,South Carolina,538259,race,White,0.4,0.09
yang,South Carolina,538259,race,White,0.4,0
biden,South Carolina,538259,race,Black,0.56,0.61
bloomberg,South Carolina,538259,race,Black,0.56,0
buttigieg,South Carolina,538259,race,Black,0.56,0.03
klobuchar,South Carolina,538259,race,Black,0.56,0.01
sanders,South Carolina,538259,race,Black,0.56,0.17
steyer,South Carolina,538259,race,Black,0.56,0.13
warren,South Carolina,538259,race,Black,0.56,0.05
yang,South Carolina,538259,race,Black,0.56,0
biden,South Carolina,538259,race,Latino,0.02,
bloomberg,South Carolina,538259,race,Latino,0.02,
buttigieg,South Carolina,538259,race,Latino,0.02,
klobuchar,South Carolina,538259,race,Latino,0.02,
sanders,South Carolina,538259,race,Latino,0.02,
steyer,South Carolina,538259,race,Latino,0.02,
warren,South Carolina,538259,race,Latino,0.02,
yang,South Carolina,538259,race,Latino,0.02,
biden,South Carolina,538259,race,All nonwhite,0.6,0.59
bloomberg,South Carolina,538259,race,All nonwhite,0.6,0
buttigieg,South Carolina,538259,race,All nonwhite,0.6,0.03
klobuchar,South Carolina,538259,race,All nonwhite,0.6,0.01
sanders,South Carolina,538259,race,All nonwhite,0.6,0.17
steyer,South Carolina,538259,race,All nonwhite,0.6,0.13
warren,South Carolina,538259,race,All nonwhite,0.6,0.05
yang,South Carolina,538259,race,All nonwhite,0.6,0
biden,South Carolina,538259,age,17-29,0.11,0.26
bloomberg,South Carolina,538259,age,17-29,0.11,0
buttigieg,South Carolina,538259,age,17-29,0.11,0.11
klobuchar,South Carolina,538259,age,17-29,0.11,0.01
sanders,South Carolina,538259,age,17-29,0.11,0.43
steyer,South Carolina,538259,age,17-29,0.11,0.06
warren,South Carolina,538259,age,17-29,0.11,0.11
yang,South Carolina,538259,age,17-29,0.11,0
biden,South Carolina,538259,age,30-44,0.18,0.33
bloomberg,South Carolina,538259,age,30-44,0.18,0
buttigieg,South Carolina,538259,age,30-44,0.18,0.1
klobuchar,South Carolina,538259,age,30-44,0.18,0.02
sanders,South Carolina,538259,age,30-44,0.18,0.29
